,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
3,2022-04-23,18:00,Eliteserien,Matchweek 4,Sat,Away,W,5,0,Strømsgodset,51.0,4401.0,Jacob Storevik,4-3-3,Svein Oddvar Moen,Match Report,,15.0,10.0,,0,0,2022,Sandefjord
4,2022-05-08,18:00,Eliteserien,Matchweek 5,Sun,Home,L,1,3,Vålerenga,60.0,4058.0,Jacob Storevik,4-3-3,Tore Hansen,Match Report,,14.0,5.0,,0,0,2022,Sandefjord
5,2022-05-16,18:00,Eliteserien,Matchweek 6,Mon,Away,L,0,3,Rosenborg,53.0,20149.0,Jacob Storevik,4-3-3,Rohit Saggi,Match Report,,9.0,1.0,,0,0,2022,Sandefjord
6,2022-05-21,16:00,Eliteserien,Matchweek 7,Sat,Home,L,1,4,Lillestrøm,57.0,3290.0,Jacob Storevik,4-3-3,Daniel Higraff,Match Report,,15.0,3.0,,0,0,2022,Sandefjord
7,2022-05-25,18:00,Eliteserien,Matchweek 8,Wed,Away,W,1,0,Odd,40.0,3907.0,Harmeet Singh,4-5-1,Kristoffer Hagenes,Match Report,,6.0,2.0,,0,0,2022,Sandefjord
8,2022-06-19,18:00,Eliteserien,Matchweek 10,Sun,Away,W,2,1,Viking,49.0,9086.0,Harmeet Singh,4-3-3,Svein Oddvar Moen,Match Report,,12.0,4.0,,0,0,2022,Sandefjord
9,2022-06-26,18:00,Eliteserien,Matchweek 11,Sun,Home,D,2,2,Tromsø,52.0,2706.0,Harmeet Singh,4-3-3,Svein Sinnes,Match Report,,7.0,2.0,,0,0,2022,Sandefjord
10,2022-07-03,18:00,Eliteserien,Matchweek 12,Sun,Away,L,3,4,Sarpsborg 08,60.0,4094.0,Harmeet Singh,4-3-3,Mohammad Aslam,Match Report,,20.0,6.0,,0,0,2022,Sandefjord
11,2022-07-12,20:00,Eliteserien,Matchweek 13,Tue,Home,D,2,2,Aalesund,49.0,2643.0,Harmeet Singh,4-3-3,Ola Nilsen,Match Report,,13.0,5.0,,0,0,2022,Sandefjord
12,2022-07-16,16:00,Eliteserien,Matchweek 14,Sat,Away,W,2,1,Jerv,51.0,2512.0,Harmeet Singh,4-3-3,Tom Hagen,Match Report,,19.0,6.0,,0,0,2022,Sandefjord
13,2022-07-24,18:00,Eliteserien,Matchweek 15,Sun,Home,L,2,3,Molde,47.0,2980.0,Mats Haakenstad,4-3-3,Espen Andreas Eskås,Match Report,,9.0,2.0,,0,0,2022,Sandefjord
14,2022-07-27,19:00,Eliteserien,Matchweek 9,Wed,Home,W,2,0,Kristiansund,50.0,2497.0,Mats Haakenstad,4-3-3,Svein Oddvar Moen,Match Report,,14.0,6.0,,0,0,2022,Sandefjord
15,2022-07-30,18:00,Eliteserien,Matchweek 16,Sat,Away,L,0,3,Tromsø,63.0,2020.0,Mats Haakenstad,4-3-3,Sivert Amland,Match Report,,6.0,3.0,,0,0,2022,Sandefjord
16,2022-08-07,18:00,Eliteserien,Matchweek 17,Sun,Home,D,2,2,Viking,44.0,5124.0,Mats Haakenstad,4-3-3,Marius Lien,Match Report,,9.0,3.0,,0,0,2022,Sandefjord
17,2022-08-12,19:00,Eliteserien,Matchweek 18,Fri,Home,L,2,5,Rosenborg,51.0,6182.0,Mats Haakenstad,4-3-3,Daniel Higraff,Match Report,,12.0,5.0,,0,0,2022,Sandefjord
18,2022-08-21,18:00,Eliteserien,Matchweek 19,Sun,Away,L,0,3,Lillestrøm,59.0,5308.0,Mats Haakenstad,4-3-3,Svein Sinnes,Match Report,,7.0,0.0,,0,0,2022,Sandefjord
19,2022-08-27,18:00,Eliteserien,Matchweek 20,Sat,Home,D,2,2,Strømsgodset,45.0,2732.0,Mats Haakenstad,4-3-3,Espen Andreas Eskås,Match Report,,9.0,5.0,,0,0,2022,Sandefjord
20,2022-09-04,18:00,Eliteserien,Matchweek 21,Sun,Away,L,1,3,Kristiansund,72.0,3410.0,Mats Haakenstad,4-3-3,Christian Moen,Match Report,,16.0,5.0,,0,0,2022,Sandefjord
21,2022-09-10,16:00,Eliteserien,Matchweek 22,Sat,Home,L,1,3,Odd,51.0,2744.0,Mats Haakenstad,4-3-3,Rohit Saggi,Match Report,,12.0,3.0,,0,0,2022,Sandefjord
22,2022-09-18,18:00,Eliteserien,Matchweek 23,Sun,Away,L,0,4,Vålerenga,47.0,9252.0,Mats Haakenstad,4-3-3,Mohammad Aslam,Match Report,,11.0,2.0,,0,0,2022,Sandefjord
23,2022-10-02,17:00,Eliteserien,Matchweek 24,Sun,Home,D,1,1,Sarpsborg 08,45.0,3283.0,William Kurtovic,4-2-3-1,Tom Hagen,Match Report,,10.0,1.0,,0,0,2022,Sandefjord
24,2022-10-09,17:00,Eliteserien,Matchweek 25,Sun,Away,L,1,4,Bodø/Glimt,42.0,6002.0,William Kurtovic,4-2-3-1,Sivert Amland,Match Report,,8.0,3.0,,0,0,2022,Sandefjord
25,2022-10-16,17:00,Eliteserien,Matchweek 26,Sun,Home,L,1,2,Jerv,49.0,,William Kurtovic,4-2-3-1,Kristoffer Hagenes,Match Report,,19.0,6.0,,0,0,2022,Sandefjord
26,2022-10-23,17:00,Eliteserien,Matchweek 27,Sun,Away,L,0,1,Aalesund,48.0,4194.0,William Kurtovic,4-2-3-1,Espen Andreas Eskås,Match Report,,10.0,1.0,,0,0,2022,Sandefjord
27,2022-10-30,17:00,Eliteserien,Matchweek 28,Sun,Home,L,1,2,HamKam,55.0,2744.0,William Kurtovic,4-2-3-1,Rohit Saggi,Match Report,,17.0,5.0,,0,0,2022,Sandefjord
28,2022-11-06,17:00,Eliteserien,Matchweek 29,Sun,Away,L,1,2,Molde,47.0,7306.0,William Kurtovic,4-3-3,Mohammad Aslam,Match Report,,14.0,5.0,,0,0,2022,Sandefjord
29,2022-11-13,17:00,Eliteserien,Matchweek 30,Sun,Home,D,2,2,Haugesund,44.0,4404.0,William Kurtovic,4-3-3,Tom Hagen,Match Report,,13.0,6.0,,0,0,2022,Sandefjord
30,2022-11-16,18:00,Rel/Pro Play-offs,Norwegian 1/2 Relegation/Promotion Play-offs,Wed,Home,W,4,0,Kongsvinger,,5020.0,Harmeet Singh,4-3-3,Kai Erik Steen,Match Report,Leg 1 of 2,,,,0,0,2022,Sandefjord
31,2022-11-19,16:00,Rel/Pro Play-offs,Norwegian 1/2 Relegation/Promotion Play-offs,Sat,Away,L,1,2,Kongsvinger,,1882.0,William Kurtovic,4-3-3,Tore Hansen,Match Report,Leg 2 of 2; Sandefjord won,,,,0,0,2022,Sandefjord
0,2022-04-03,18:00,Eliteserien,Matchweek 1,Sun,Away,L,0,1,Aalesund,60.0,5246.0,Aliou Coly,4-2-3-1,Ola Nilsen,Match Report,,10.0,0.0,,0,0,2022,Kristiansund
1,2022-04-10,18:00,Eliteserien,Matchweek 2,Sun,Home,L,2,3,Sarpsborg 08,45.0,3636.0,Aliou Coly,4-2-3-1,Kristoffer Hagenes,Match Report,,17.0,5.0,,0,0,2022,Kristiansund
2,2022-04-18,18:00,Eliteserien,Matchweek 3,Mon,Away,L,0,1,Jerv,58.0,2412.0,Aliou Coly,4-2-3-1,Christian Moen,Match Report,,13.0,3.0,,0,1,2022,Kristiansund
3,2022-04-24,18:00,Eliteserien,Matchweek 4,Sun,Home,D,2,2,HamKam,63.0,3827.0,Aliou Coly,4-2-3-1,Mohammad Aslam,Match Report,,16.0,4.0,,0,0,2022,Kristiansund
4,2022-05-08,18:00,Eliteserien,Matchweek 5,Sun,Away,L,0,2,Haugesund,62.0,3597.0,Amidou Diop,4-2-3-1,Marius Lien,Match Report,,16.0,5.0,,0,0,2022,Kristiansund
5,2022-05-16,18:00,Eliteserien,Matchweek 6,Mon,Home,L,0,3,Strømsgodset,61.0,4002.0,Amidou Diop,4-2-3-1,Christian Moen,Match Report,,13.0,1.0,,0,0,2022,Kristiansund
6,2022-05-21,18:00,Eliteserien,Matchweek 7,Sat,Away,L,1,2,Molde,39.0,6791.0,Amidou Diop,4-2-3-1,Tore Hansen,Match Report,,14.0,3.0,,0,0,2022,Kristiansund
7,2022-06-18,18:00,Eliteserien,Matchweek 10,Sat,Home,L,0,2,Bodø/Glimt,33.0,3700.0,Aliou Coly,4-2-3-1,Daniel Higraff,Match Report,,8.0,4.0,,0,0,2022,Kristiansund
8,2022-06-25,18:00,Eliteserien,Matchweek 11,Sat,Away,L,1,3,Rosenborg,51.0,11843.0,Aliou Coly,4-2-3-1,Mohammad Aslam,Match Report,,13.0,3.0,,0,0,2022,Kristiansund
9,2022-07-03,18:00,Eliteserien,Matchweek 12,Sun,Home,L,1,3,Lillestrøm,35.0,3660.0,Aliou Coly,4-2-3-1,Svein Oddvar Moen,Match Report,,9.0,4.0,,1,1,2022,Kristiansund
10,2022-07-10,18:00,Eliteserien,Matchweek 13,Sun,Away,L,0,3,Vålerenga,46.0,5520.0,Andreas Hopmark,3-5-2,Marius Lien,Match Report,,15.0,5.0,,0,0,2022,Kristiansund
11,2022-07-17,18:00,Eliteserien,Matchweek 14,Sun,Away,L,1,2,Viking,43.0,7431.0,Aliou Coly,5-3-2,Kai Erik Steen,Match Report,,9.0,4.0,,0,0,2022,Kristiansund
12,2022-07-24,18:00,Eliteserien,Matchweek 15,Sun,Home,D,2,2,Odd,41.0,3544.0,Dan Peter Ulvestad,5-3-2,Tore Hansen,Match Report,,18.0,10.0,,0,0,2022,Kristiansund
13,2022-07-27,19:00,Eliteserien,Matchweek 9,Wed,Away,L,0,2,Sandefjord,50.0,2497.0,Dan Peter Ulvestad,5-3-2,Svein Oddvar Moen,Match Report,,17.0,1.0,,0,0,2022,Kristiansund
14,2022-07-30,18:00,Eliteserien,Matchweek 16,Sat,Away,W,1,0,HamKam,37.0,3203.0,Dan Peter Ulvestad,5-3-2,Svein Sinnes,Match Report,,7.0,1.0,,0,0,2022,Kristiansund
15,2022-08-03,18:00,Eliteserien,Matchweek 8,Wed,Home,D,1,1,Tromsø,63.0,3724.0,Dan Peter Ulvestad,5-3-2,Kai Erik Steen,Match Report,,17.0,6.0,,1,1,2022,Kristiansund
16,2022-08-07,18:00,Eliteserien,Matchweek 17,Sun,Home,L,2,3,Molde,52.0,4304.0,Dan Peter Ulvestad,5-3-2,Kristoffer Hagenes,Match Report,,9.0,4.0,,0,0,2022,Kristiansund
17,2022-08-14,18:00,Eliteserien,Matchweek 18,Sun,Away,L,1,2,Tromsø,59.0,2539.0,Dan Peter Ulvestad,3-4-1-2,Mohammad Aslam,Match Report,,16.0,2.0,,0,0,2022,Kristiansund
18,2022-08-28,18:00,Eliteserien,Matchweek 20,Sun,Away,D,1,1,Lillestrøm,36.0,7569.0,Dan Peter Ulvestad,3-4-1-2,Sivert Amland,Match Report,,13.0,2.0,,0,0,2022,Kristiansund
19,2022-08-31,19:00,Eliteserien,Matchweek 19,Wed,Home,W,2,1,Viking,31.0,3536.0,Dan Peter Ulvestad,3-4-1-2,Tom Hagen,Match Report,,9.0,3.0,,0,0,2022,Kristiansund
20,2022-09-04,18:00,Eliteserien,Matchweek 21,Sun,Home,W,3,1,Sandefjord,28.0,3410.0,Dan Peter Ulvestad,3-4-1-2,Christian Moen,Match Report,,12.0,7.0,,1,1,2022,Kristiansund
21,2022-09-11,18:00,Eliteserien,Matchweek 22,Sun,Home,W,3,2,Vålerenga,39.0,3653.0,Dan Peter Ulvestad,3-4-1-2,Tore Hansen,Match Report,,16.0,6.0,,0,0,2022,Kristiansund
22,2022-09-18,18:00,Eliteserien,Matchweek 23,Sun,Away,L,1,4,Strømsgodset,42.0,4933.0,Dan Peter Ulvestad,3-4-1-2,Svein Oddvar Moen,Match Report,,11.0,4.0,,1,1,2022,Kristiansund
23,2022-10-02,19:00,Eliteserien,Matchweek 24,Sun,Home,D,4,4,Rosenborg,40.0,4444.0,Dan Peter Ulvestad,3-5-2,Daniel Higraff,Match Report,,10.0,4.0,,0,0,2022,Kristiansund
24,2022-10-09,17:00,Eliteserien,Matchweek 25,Sun,Away,D,1,1,Odd,46.0,3720.0,Dan Peter Ulvestad,3-5-2,Svein Sinnes,Match Report,,11.0,1.0,,0,0,2022,Kristiansund
25,2022-10-16,17:00,Eliteserien,Matchweek 26,Sun,Home,L,0,1,Haugesund,57.0,3578.0,Dan Peter Ulvestad,3-5-2,Tommy Skjerven,Match Report,,17.0,4.0,,0,0,2022,Kristiansund
26,2022-10-23,17:00,Eliteserien,Matchweek 27,Sun,Away,L,0,5,Bodø/Glimt,34.0,6199.0,Dan Peter Ulvestad,5-3-2,Kai Erik Steen,Match Report,,12.0,2.0,,0,0,2022,Kristiansund
27,2022-10-30,17:00,Eliteserien,Matchweek 28,Sun,Home,W,4,0,Aalesund,47.0,3741.0,Dan Peter Ulvestad,5-3-2,Marius Lien,Match Report,,17.0,7.0,,1,1,2022,Kristiansund
28,2022-11-06,17:00,Eliteserien,Matchweek 29,Sun,Away,D,2,2,Sarpsborg 08,36.0,4101.0,Dan Peter Ulvestad,5-3-2,Sivert Amland,Match Report,,10.0,3.0,,0,0,2022,Kristiansund
29,2022-11-13,17:00,Eliteserien,Matchweek 30,Sun,Home,D,1,1,Jerv,48.0,4150.0,Dan Peter Ulvestad,5-3-2,Kristoffer Hagenes,Match Report,,18.0,3.0,,0,0,2022,Kristiansund
0,2022-04-03,18:00,Eliteserien,Matchweek 1,Sun,Home,W,1,0,Strømsgodset,33.0,2843.0,Mathias Wichmann,5-4-1,Svein Oddvar Moen,Match Report,,7.0,3.0,,0,0,2022,Jerv
1,2022-04-09,16:00,Eliteserien,Matchweek 2,Sat,Away,L,0,4,Lillestrøm,43.0,5121.0,Mathias Wichmann,5-4-1,Sigurd Kringstad,Match Report,,13.0,2.0,,0,0,2022,Jerv
2,2022-04-18,18:00,Eliteserien,Matchweek 3,Mon,Home,W,1,0,Kristiansund,42.0,2412.0,Mathias Wichmann,5-4-1,Christian Moen,Match Report,,15.0,5.0,,0,0,2022,Jerv
3,2022-04-24,18:00,Eliteserien,Matchweek 4,Sun,Away,L,0,1,Vålerenga,36.0,6873.0,Mathias Wichmann,5-4-1,Marius Grøtta,Match Report,,15.0,1.0,,0,0,2022,Jerv
4,2022-05-08,18:00,Eliteserien,Matchweek 5,Sun,Home,D,1,1,Tromsø,46.0,2512.0,Mathias Wichmann,5-4-1,Ola Nilsen,Match Report,,8.0,2.0,,0,0,2022,Jerv
5,2022-05-16,18:00,Eliteserien,Matchweek 6,Mon,Away,L,0,3,Viking,33.0,15500.0,Mathias Wichmann,5-4-1,Kai Erik Steen,Match Report,,11.0,0.0,,0,0,2022,Jerv
6,2022-05-22,18:00,Eliteserien,Matchweek 7,Sun,Home,L,0,1,Odd,47.0,,Mathias Wichmann,5-4-1,Sivert Amland,Match Report,,7.0,2.0,,0,0,2022,Jerv
7,2022-05-25,18:00,Eliteserien,Matchweek 8,Wed,Away,L,1,2,Aalesund,48.0,4429.0,Mathias Wichmann,4-3-3,Daniel Higraff,Match Report,,16.0,7.0,,0,0,2022,Jerv
8,2022-05-29,18:00,Eliteserien,Matchweek 9,Sun,Home,L,0,5,Sarpsborg 08,39.0,,Mathias Wichmann,4-3-3,Mohammad Aslam,Match Report,,16.0,3.0,,0,0,2022,Jerv
9,2022-06-19,18:00,Eliteserien,Matchweek 10,Sun,Home,L,1,2,HamKam,63.0,2604.0,Mathias Wichmann,3-4-3,Marius Grøtta,Match Report,,18.0,7.0,,0,0,2022,Jerv
10,2022-07-02,16:00,Eliteserien,Matchweek 12,Sat,Home,W,1,0,Haugesund,41.0,2090.0,Mathias Wichmann,5-4-1,Kristoffer Hagenes,Match Report,,9.0,3.0,,0,0,2022,Jerv
11,2022-07-06,19:00,Eliteserien,Matchweek 11,Wed,Away,D,1,1,Molde,32.0,5665.0,Mathias Wichmann,5-4-1,Ola Nilsen,Match Report,,10.0,4.0,,0,0,2022,Jerv
12,2022-07-10,18:00,Eliteserien,Matchweek 13,Sun,Away,L,2,3,Rosenborg,38.0,11050.0,Mathias Wichmann,5-4-1,Christian Moen,Match Report,,11.0,8.0,,1,1,2022,Jerv
13,2022-07-16,16:00,Eliteserien,Matchweek 14,Sat,Home,L,1,2,Sandefjord,49.0,2512.0,Mathias Wichmann,3-4-3,Tom Hagen,Match Report,,12.0,3.0,,0,0,2022,Jerv
14,2022-07-23,16:00,Eliteserien,Matchweek 15,Sat,Away,L,0,5,Bodø/Glimt,31.0,4886.0,Mathias Wichmann,5-3-2,Sivert Amland,Match Report,,2.0,0.0,,0,0,2022,Jerv
15,2022-07-30,20:00,Eliteserien,Matchweek 16,Sat,Home,L,2,5,Vålerenga,42.0,2914.0,Mathias Wichmann,5-3-2,Mohammad Aslam,Match Report,,15.0,6.0,,0,0,2022,Jerv
16,2022-08-07,18:00,Eliteserien,Matchweek 17,Sun,Away,L,1,3,Haugesund,52.0,3264.0,Mathias Wichmann,5-3-2,Christian Moen,Match Report,,15.0,3.0,,0,0,2022,Jerv
17,2022-08-14,18:00,Eliteserien,Matchweek 18,Sun,Home,W,1,0,Lillestrøm,46.0,2176.0,Mathias Wichmann,5-4-1,Kai Erik Steen,Match Report,,18.0,8.0,,1,1,2022,Jerv
18,2022-08-21,18:00,Eliteserien,Matchweek 19,Sun,Away,L,0,6,Strømsgodset,50.0,5342.0,Mathias Wichmann,5-4-1,Kristoffer Hagenes,Match Report,,13.0,6.0,,0,0,2022,Jerv
19,2022-08-27,18:00,Eliteserien,Matchweek 20,Sat,Home,L,0,2,Bodø/Glimt,36.0,2619.0,Mathias Wichmann,5-4-1,Ola Nilsen,Match Report,,10.0,2.0,,0,0,2022,Jerv
20,2022-09-04,18:00,Eliteserien,Matchweek 21,Sun,Away,L,1,2,Odd,49.0,3961.0,Mathias Wichmann,5-4-1,Marius Grøtta,Match Report,,7.0,1.0,,0,0,2022,Jerv
21,2022-09-11,18:00,Eliteserien,Matchweek 22,Sun,Home,L,2,4,Molde,45.0,2500.0,Mathias Wichmann,5-3-2,Daniel Higraff,Match Report,,9.0,3.0,,0,0,2022,Jerv
22,2022-09-18,18:00,Eliteserien,Matchweek 23,Sun,Away,L,3,4,Sarpsborg 08,42.0,5831.0,John Olav Norheim,5-3-2,Christian Moen,Match Report,,8.0,3.0,,0,0,2022,Jerv
23,2022-10-02,17:00,Eliteserien,Matchweek 24,Sun,Away,L,1,2,HamKam,59.0,3871.0,John Olav Norheim,4-5-1,Marius Lien,Match Report,,13.0,7.0,,0,0,2022,Jerv
24,2022-10-16,17:00,Eliteserien,Matchweek 26,Sun,Away,W,2,1,Sandefjord,51.0,,Mathias Wichmann,5-3-2,Kristoffer Hagenes,Match Report,,7.0,4.0,,0,0,2022,Jerv
25,2022-10-19,18:00,Eliteserien,Matchweek 25,Wed,Home,L,0,1,Aalesund,60.0,,Mathias Wichmann,5-3-2,Rohit Saggi,Match Report,,15.0,1.0,,0,0,2022,Jerv
26,2022-10-23,17:00,Eliteserien,Matchweek 27,Sun,Home,D,2,2,Viking,43.0,,Mathias Wichmann,5-3-2,Ola Nilsen,Match Report,,15.0,4.0,,0,0,2022,Jerv
27,2022-10-30,17:00,Eliteserien,Matchweek 28,Sun,Away,D,2,2,Tromsø,41.0,2615.0,Mathias Wichmann,5-3-2,Kai Erik Steen,Match Report,,9.0,4.0,,0,0,2022,Jerv
28,2022-11-06,17:00,Eliteserien,Matchweek 29,Sun,Home,L,2,4,Rosenborg,50.0,,Mathias Wichmann,4-5-1,Tom Hagen,Match Report,,13.0,5.0,,0,0,2022,Jerv
29,2022-11-13,17:00,Eliteserien,Matchweek 30,Sun,Away,D,1,1,Kristiansund,52.0,4150.0,John Olav Norheim,5-3-2,Kristoffer Hagenes,Match Report,,10.0,2.0,,0,0,2022,Jerv
0,2021-05-09,18:00,Eliteserien,Matchweek 1,Sun,Home,W,3,0,Tromsø,55.0,600.0,Patrick Berg,4-3-3,Svein Oddvar Moen,Match Report,,9.0,6.0,,0,0,2021,BodoGlimt
1,2021-05-12,18:00,Eliteserien,Matchweek 2,Wed,Away,W,2,0,Kristiansund,57.0,600.0,Ulrik Saltnes,4-3-3,Sivert Amland,Match Report,,9.0,4.0,,0,0,2021,BodoGlimt
2,2021-05-16,18:00,Eliteserien,Matchweek 3,Sun,Home,D,2,2,Rosenborg,59.0,600.0,Ulrik Saltnes,4-3-3,Kai Erik Steen,Match Report,,17.0,3.0,,0,0,2021,BodoGlimt
3,2021-05-24,18:00,Eliteserien,Matchweek 4,Mon,Away,W,2,1,Brann,63.0,600.0,Patrick Berg,4-3-3,Sigurd Kringstad,Match Report,,12.0,4.0,,0,0,2021,BodoGlimt
4,2021-05-27,18:00,Eliteserien,Matchweek 5,Thu,Home,W,2,0,Haugesund,61.0,600.0,Patrick Berg,4-3-3,Kai Erik Steen,Match Report,,10.0,7.0,,0,0,2021,BodoGlimt
5,2021-05-30,18:00,Eliteserien,Matchweek 6,Sun,Away,L,0,1,Odd,66.0,,Ulrik Saltnes,4-3-3,Espen Andreas Eskås,Match Report,,7.0,2.0,,0,0,2021,BodoGlimt
6,2021-06-13,18:00,Eliteserien,Matchweek 7,Sun,Home,W,2,0,Mjøndalen,65.0,600.0,Ulrik Saltnes,4-3-3,Tom Hagen,Match Report,,20.0,4.0,,0,0,2021,BodoGlimt
7,2021-06-16,18:00,Eliteserien,Matchweek 14,Wed,Home,W,7,2,Strømsgodset,53.0,600.0,Patrick Berg,4-3-3,Sivert Amland,Match Report,,28.0,16.0,,0,0,2021,BodoGlimt
8,2021-06-20,20:00,Eliteserien,Matchweek 8,Sun,Away,D,1,1,Vålerenga,51.0,2000.0,Patrick Berg,4-3-3,Rohit Saggi,Match Report,,10.0,5.0,,0,0,2021,BodoGlimt
9,2021-06-24,18:00,Eliteserien,Matchweek 9,Thu,Home,L,0,2,Molde,69.0,2000.0,Ulrik Saltnes,4-3-3,Rohit Saggi,Match Report,,18.0,4.0,,0,0,2021,BodoGlimt
10,2021-06-27,18:00,Eliteserien,Matchweek 12,Sun,Home,W,4,1,Stabæk,56.0,2000.0,Ulrik Saltnes,4-3-3,Marius Grøtta,Match Report,,22.0,10.0,,0,0,2021,BodoGlimt
11,2021-06-30,18:00,Eliteserien,Matchweek 10,Wed,Away,L,0,1,Sandefjord,66.0,2000.0,Patrick Berg,4-3-3,Espen Andreas Eskås,Match Report,,12.0,2.0,,0,0,2021,BodoGlimt
12,2021-07-03,15:00,Eliteserien,Matchweek 11,Sat,Home,D,2,2,Viking,76.0,2000.0,Patrick Berg,4-3-3,Dag Vidar Hafsås,Match Report,,16.0,3.0,,1,1,2021,BodoGlimt
13,2021-07-17,20:00,Eliteserien,Matchweek 13,Sat,Away,D,2,2,Sarpsborg 08,67.0,2000.0,Ulrik Saltnes,4-3-3,Sivert Amland,Match Report,,11.0,2.0,,0,0,2021,BodoGlimt
14,2021-08-15,18:00,Eliteserien,Matchweek 15,Sun,Away,W,1,0,Lillestrøm,57.0,4500.0,Patrick Berg,4-3-3,Espen Andreas Eskås,Match Report,,15.0,3.0,,0,1,2021,BodoGlimt
15,2021-08-22,18:00,Eliteserien,Matchweek 16,Sun,Home,W,3,0,Kristiansund,61.0,2000.0,Ulrik Saltnes,4-3-3,Christian Moen,Match Report,,21.0,8.0,,1,1,2021,BodoGlimt
16,2021-08-29,18:00,Eliteserien,Matchweek 17,Sun,Away,W,3,2,Tromsø,56.0,2000.0,Patrick Berg,4-3-3,Dag Vidar Hafsås,Match Report,,13.0,6.0,,0,0,2021,BodoGlimt
17,2021-09-12,18:00,Eliteserien,Matchweek 18,Sun,Home,D,1,1,Odd,71.0,2700.0,Ulrik Saltnes,4-3-3,Rohit Saggi,Match Report,,18.0,4.0,,0,0,2021,BodoGlimt
18,2021-09-19,18:00,Eliteserien,Matchweek 19,Sun,Away,W,3,1,Viking,68.0,6789.0,Ulrik Saltnes,4-3-3,Espen Andreas Eskås,Match Report,,20.0,8.0,,0,0,2021,BodoGlimt
19,2021-09-26,20:00,Eliteserien,Matchweek 20,Sun,Home,W,1,0,Vålerenga,57.0,3724.0,Ulrik Saltnes,4-3-3,Kristoffer Hagenes,Match Report,,18.0,5.0,,0,0,2021,BodoGlimt
20,2021-10-03,18:00,Eliteserien,Matchweek 21,Sun,Away,W,3,0,Stabæk,69.0,2420.0,Patrick Berg,4-3-3,Rohit Saggi,Match Report,,17.0,7.0,,0,0,2021,BodoGlimt
21,2021-10-17,17:00,Eliteserien,Matchweek 22,Sun,Home,W,2,1,Sarpsborg 08,60.0,4417.0,Patrick Berg,4-3-3,Mohammad Aslam,Match Report,,8.0,4.0,,1,1,2021,BodoGlimt
22,2021-10-24,17:00,Eliteserien,Matchweek 23,Sun,Away,D,1,1,Strømsgodset,48.0,3906.0,Patrick Berg,4-3-3,Ola Nilsen,Match Report,,16.0,6.0,,0,0,2021,BodoGlimt
23,2021-10-27,20:00,Eliteserien,Matchweek 24,Wed,Away,W,2,0,Molde,47.0,6551.0,Brede Moe,4-3-3,Espen Andreas Eskås,Match Report,,9.0,3.0,,0,0,2021,BodoGlimt
24,2021-10-31,18:00,Eliteserien,Matchweek 25,Sun,Home,W,1,0,Sandefjord,64.0,4015.0,Brede Moe,4-3-3,Rohit Saggi,Match Report,,14.0,4.0,,0,0,2021,BodoGlimt
25,2021-11-07,17:00,Eliteserien,Matchweek 26,Sun,Away,D,2,2,Haugesund,63.0,5166.0,Brede Moe,4-3-3,Sivert Amland,Match Report,,18.0,7.0,,0,0,2021,BodoGlimt
26,2021-11-21,17:00,Eliteserien,Matchweek 27,Sun,Home,W,2,0,Lillestrøm,61.0,4141.0,Patrick Berg,4-3-3,Ola Nilsen,Match Report,,17.0,5.0,,0,0,2021,BodoGlimt
27,2021-11-28,17:00,Eliteserien,Matchweek 28,Sun,Away,D,0,0,Rosenborg,70.0,10910.0,Patrick Berg,4-3-3,Rohit Saggi,Match Report,,7.0,1.0,,0,0,2021,BodoGlimt
28,2021-12-05,17:00,Eliteserien,Matchweek 29,Sun,Home,D,2,2,Brann,52.0,5038.0,Ulrik Saltnes,4-3-3,Svein Oddvar Moen,Match Report,,24.0,9.0,,0,0,2021,BodoGlimt
29,2021-12-12,17:00,Eliteserien,Matchweek 30,Sun,Away,W,3,0,Mjøndalen,49.0,3050.0,Patrick Berg,4-3-3,Tom Hagen,Match Report,,13.0,5.0,,0,0,2021,BodoGlimt
0,2021-05-09,18:00,Eliteserien,Matchweek 1,Sun,Home,W,2,0,Kristiansund,60.0,600.0,Fredrik Aursnes,4-2-3-1,Kai Erik Steen,Match Report,,15.0,8.0,,0,1,2021,Molde
1,2021-05-13,18:00,Eliteserien,Matchweek 2,Thu,Away,D,3,3,Tromsø,50.0,600.0,Fredrik Aursnes,4-2-3-1,Sigurd Kringstad,Match Report,,4.0,3.0,,0,0,2021,Molde
2,2021-05-16,20:00,Eliteserien,Matchweek 3,Sun,Home,W,4,0,Brann,46.0,600.0,Magnus Wolff Eikrem,4-2-3-1,Tore Hansen,Match Report,,17.0,8.0,,0,0,2021,Molde
3,2021-05-24,20:00,Eliteserien,Matchweek 4,Mon,Away,W,3,2,Rosenborg,41.0,600.0,Magnus Wolff Eikrem,4-2-3-1,Espen Andreas Eskås,Match Report,,11.0,4.0,,0,0,2021,Molde
4,2021-05-27,20:00,Eliteserien,Matchweek 5,Thu,Home,L,2,3,Vålerenga,48.0,600.0,Magnus Wolff Eikrem,4-2-3-1,Tom Hagen,Match Report,,16.0,6.0,,0,0,2021,Molde
5,2021-05-30,15:00,Eliteserien,Matchweek 6,Sun,Away,D,0,0,Mjøndalen,62.0,200.0,Magnus Wolff Eikrem,4-2-3-1,Dag Vidar Hafsås,Match Report,,13.0,3.0,,0,0,2021,Molde
